repo	path	git_blob	bytes	extension	file_class	coverage_status	relevance	evidence_id
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/CypherFrame.tsx	0ca12f7841253de1a27906ad2c277384badf651d	17520	tsx	source	graph_indexed	69	A03-000581
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/ErrorsView/ErrorsStatusbar.test.tsx	c2955de7eff6d8d8d2159f6d4fd8ee6304bba119	1539	tsx	test_source	graph_indexed	59	A03-000582
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/ErrorsView/ErrorsStatusbar.tsx	23d8961321e48cb2194790126933bd33b5689e4b	1946	tsx	source	graph_indexed	69	A03-000583
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/ErrorsView/ErrorsView.test.tsx	7b319b6e3a2c9189c53187c9dce67bbd448260b7	5567	tsx	test_source	graph_indexed	59	A03-000584
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/ErrorsView/ErrorsView.tsx	465bba3b2c3109afd376c02ef89b96a6edd0cfb6	6828	tsx	source	graph_indexed	69	A03-000585
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/ErrorsView/MissingParamsTemplateLink.tsx	e22b5b23b1cc119c46f6f3c70350dd793e50eaab	3495	tsx	source	graph_indexed	69	A03-000586
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/ErrorsView/__snapshots__/ErrorsStatusbar.test.tsx.snap	3c58f5993c65fe300652f09ec2fc6da31373ee24	502	snap	generated_artifact	generated_classified	10	A03-000587
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/ErrorsView/__snapshots__/ErrorsView.test.tsx.snap	3cd5929ddd4305349e663e127ff72ce7d16929de	4356	snap	generated_artifact	generated_classified	10	A03-000588
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/PlanView.styled.tsx	5396daa79ec2c99189cc84c862d8bdd8e4876ded	838	tsx	source	graph_indexed	69	A03-000589
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/PlanView.test.tsx	4fb5fc7dc81097ef88cce916c279f2c13bd06a97	2523	tsx	test_source	graph_indexed	59	A03-000590
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/PlanView.tsx	7ef8a32d4815bff5be4f74dedfa5c9fa4cc953b6	6503	tsx	source	graph_indexed	69	A03-000591
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/__snapshots__/relatable-view.test.tsx.snap	33007397161d93434fa630be9a628afa3cbe7bc9	4408	snap	generated_artifact	generated_classified	10	A03-000592
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable-view.styled.ts	fb4742e984284f84b53cfe091b6f705b58c8c368	1995	ts	source	graph_indexed	69	A03-000593
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable-view.test.tsx	bf2a88652170b8a529fe2698060b5e15bc4be539	3579	tsx	test_source	graph_indexed	59	A03-000594
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable-view.tsx	8a43a94dc2f8909584f51ff825db354e77afd2da	5920	tsx	source	graph_indexed	69	A03-000595
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/add-ons/index.ts	be4261419752c49988f16017b1e43972f63e8ef4	1570	ts	source	graph_indexed	69	A03-000596
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/add-ons/with-expanded.add-on.ts	1fafd1925e7ad55205b0516967c02322b12a5674	3030	ts	source	graph_indexed	69	A03-000597
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/add-ons/with-filters.add-on.ts	a696d29e4e44cef590c979e2c86aecfdf8e69e97	3692	ts	source	graph_indexed	69	A03-000598
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/add-ons/with-grouping.add-on.ts	00948be93464565144b6e3462b8cea454a769444	3233	ts	source	graph_indexed	69	A03-000599
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/add-ons/with-pagination.add-on.ts	b0e066f10c9e23d8fa87711a854f93246bd0c8bc	2695	ts	source	graph_indexed	69	A03-000600
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/add-ons/with-selection.add-on.ts	68172c085598119b9d817d95d295098ab225a6dc	3139	ts	source	graph_indexed	69	A03-000601
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/add-ons/with-sorting.add-on.ts	12a01ab0b1dda8d0369118c4e3dd53ffa3cd1b53	2896	ts	source	graph_indexed	69	A03-000602
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/assets/filter.svg	bc15e3a9d0ec9034169b54f58ec246c9553aa50a	387	svg	noncode_artifact	noncode_classified	18	A03-000603
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/assets/group-by.svg	97c1f049401c665cf35cf37a3d16c69f4f97bf4b	900	svg	noncode_artifact	noncode_classified	18	A03-000604
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/assets/sort.svg	24fa3acbfa748fbc7ac2ccff770d09cd0293788e	580	svg	noncode_artifact	noncode_classified	18	A03-000605
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/assets/sort1.svg	08c96bc73d563a1f707ac9f2e0f80a40a840e394	712	svg	noncode_artifact	noncode_classified	18	A03-000606
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/assets/sort2.svg	7e429debbd2916a888147064ae738d610dda6bb6	702	svg	noncode_artifact	noncode_classified	18	A03-000607
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/column-actions.tsx	a78b7c769c89594967ee72d30cd0103b71c1c34b	2382	tsx	source	graph_indexed	69	A03-000608
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/pagination.tsx	6f971bdb355cb93af68cfd4c73e579c38640b578	2732	tsx	source	graph_indexed	69	A03-000609
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/relatable-icon.tsx	6636b71c8f36c6745b356921a091bbcb78b05e45	1654	tsx	source	graph_indexed	69	A03-000610
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/relatable/relatable.hooks.ts	9c327613bab28751f001fff34097ebe353090be8	4585	ts	source	graph_indexed	69	A03-000611
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/relatable/relatable.styled.ts	14af2b0d1e46c1de927d6fd62fcac8f906e15adb	3729	ts	source	graph_indexed	69	A03-000612
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/relatable/relatable.tsx	f0bd07bb2ba8632130b147164cdae49677f6998b	3093	tsx	source	graph_indexed	69	A03-000613
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/aggregates/value-aggregate.tsx	1c5479b0411075b06b986f9527340fe9ffc47780	960	tsx	source	graph_indexed	69	A03-000614
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/body-cell.tsx	ddfe2571c68a520f9f91423eb017d33bbd5d19b7	1376	tsx	source	graph_indexed	69	A03-000615
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/body-row.tsx	43ebeab9f6ff5adaa20eceea1cc9041805e662d2	3708	tsx	source	graph_indexed	69	A03-000616
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/cells/date-cell.tsx	d576143ae375915aa43bb29321c03db4f47bf9d8	1033	tsx	source	graph_indexed	69	A03-000617
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/cells/json-cell.tsx	aa7b54302e577e31be2a265d9973936fb1374d0b	1042	tsx	source	graph_indexed	69	A03-000618
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/cells/number-cell.tsx	d40d118fad20c2c8d8b6a8c4e0b4da7985ce43d7	1035	tsx	source	graph_indexed	69	A03-000619
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/cells/text-cell.tsx	62a3b96317b2f057992fd475a71305c1180a4092	1014	tsx	source	graph_indexed	69	A03-000620
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/expanded-row.tsx	0cbd023e8bec8dcbf2225e22bf2448e3114a2acf	1386	tsx	source	graph_indexed	69	A03-000621
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/filter.tsx	751a79161817447aa9b0951b7622867b4418c779	1106	tsx	source	graph_indexed	69	A03-000622
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/filters/text-filter.tsx	404ac6542b1d624a81c3f85c30ecfc6a11aa093c	1134	tsx	source	graph_indexed	69	A03-000623
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/index.ts	daba9795bae6ce2b119ab653727821e25ff65591	1597	ts	source	graph_indexed	69	A03-000624
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/renderers/row-actions.tsx	63fde97518de7af70fd58fb81573b00c655a6f3c	1469	tsx	source	graph_indexed	69	A03-000625
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/table.tsx	158bd419d95d2f28bf9112134d8aae1fd83db6ca	5625	tsx	source	graph_indexed	69	A03-000626
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/toolbar/filterable.toolbar.tsx	42bfceeec0f4357bd9ba0782e7daa82bfd5ddf8c	6223	tsx	source	graph_indexed	69	A03-000627
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/toolbar/groupable.toolbar.tsx	14bbc3e93652a5cc43f1028531d955e1b1c9a9a1	5118	tsx	source	graph_indexed	69	A03-000628
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/toolbar/index.ts	b0451db99490f1aef0771c1de8b2eb0c36db6ace	1050	ts	source	graph_indexed	69	A03-000629
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/toolbar/selectable.toolbar.tsx	904131d3b93aa416718d84b2e5a4cc0f47138513	3481	tsx	source	graph_indexed	69	A03-000630
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/toolbar/sortable.toolbar.tsx	4a1217ed8a930022a8768ff37de0d7609989d95c	5828	tsx	source	graph_indexed	69	A03-000631
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/toolbar/toolbar-popup.tsx	8853fa180509384127197cb109958a8da08f651c	1563	tsx	source	graph_indexed	69	A03-000632
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/components/toolbar/toolbar.tsx	d437ca957177047fa26be8236b3b8aabaec56e75	2239	tsx	source	graph_indexed	69	A03-000633
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/constants.ts	7cf25ba7c881c08faf5f9f3aa37e6952ea2cc29a	1504	ts	source	graph_indexed	69	A03-000634
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/index.ts	25d93e7a2216d8e92a367e1dac9d92cd89259ccf	1451	ts	source	graph_indexed	69	A03-000635
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/relatable.types.ts	82be4600b62496d40c8d1c2160516a5f00d587e5	4055	ts	source	graph_indexed	69	A03-000636
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/states.ts	e9657a6fee6d9a4aacebcdb39e95d637d0061017	1456	ts	source	graph_indexed	69	A03-000637
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/array-has-items.ts	aa5cb03aeb2bac76454d19918df91b494299af65	837	ts	source	graph_indexed	69	A03-000638
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/column-actions.ts	80aae7830a1ce96d652282bacd7d107226a844e7	1240	ts	source	graph_indexed	69	A03-000639
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/get-final-depth-subrows.ts	3598fffe3d10b978dd3bb12945ffd70cb41edf77	1028	ts	source	graph_indexed	69	A03-000640
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/get-relatable-add-ons.ts	3ce8c8640ed61b672317e40aa48f2f5994a23327	2270	ts	source	graph_indexed	69	A03-000641
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/get-row-number.ts	60bd0d4bea4ce29399e610403c01e0d4e52e9f80	888	ts	source	graph_indexed	69	A03-000642
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/get-semantic-table-props.ts	66f2c9b3b16e9b83961eb9f8736be3230b4ca389	929	ts	source	graph_indexed	69	A03-000643
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/is-action-available.ts	b38944918426e73c54aa3b2f18257975ba39c403	1008	ts	source	graph_indexed	69	A03-000644
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/is-last-index.ts	29386973fff3f446b3c54baabfc96711f40a2da9	838	ts	source	graph_indexed	69	A03-000645
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/relatable-actions.ts	a4eb0563a2ff0a26515f909e912894418b6fd1b6	1673	ts	source	graph_indexed	69	A03-000646
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/relatable-state-classes.ts	dbfeffc9adc3fe533b014e539ae029d1092068fd	1907	ts	source	graph_indexed	69	A03-000647
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/RelatableView/relatable/utils/set-has-items.ts	d79bac8a1d33869689969d42bcf2730c4bdb8b76	848	ts	source	graph_indexed	69	A03-000648
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/PropertiesPanelContent/DetailsPane.test.tsx	128fcd6f9d0cb2825c713e5409cdd6ec882f1b5b	3732	tsx	test_source	graph_indexed	59	A03-000649
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/PropertiesPanelContent/DetailsPane.tsx	ba9201cbb68579aba5b853a0819cfeb7d08c3328	3434	tsx	source	graph_indexed	69	A03-000650
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/PropertiesPanelContent/GrassEditor.test.tsx	02a2582c58a7c3882aed11e035e92c2d018155a7	1934	tsx	test_source	graph_indexed	59	A03-000651
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/PropertiesPanelContent/GrassEditor.tsx	42da29ca9a80869f5172815164f67478dfeb12c7	10089	tsx	source	graph_indexed	69	A03-000652
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/PropertiesPanelContent/OverviewPane.test.tsx	b6530258923085d8427bab718f9b0b9ad88dd32c	5453	tsx	test_source	graph_indexed	59	A03-000653
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/PropertiesPanelContent/OverviewPane.tsx	39cf147f557caf3dccb7c1bc76bad9b09e0ee2cc	5636	tsx	source	graph_indexed	69	A03-000654
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/PropertiesPanelContent/StyleableNodeLabel.tsx	5702cba1d97eae0ca25e073c77061f9a0e50cf87	2266	tsx	source	graph_indexed	69	A03-000655
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/PropertiesPanelContent/StyleableRelType.tsx	e79bfdc0ba22f2482bfd3947ed2e2f39c773bf9f	2075	tsx	source	graph_indexed	69	A03-000656
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/PropertiesPanelContent/styled.tsx	9d3dff4603a35d65bc31ba17d6c02338c2575575	4488	tsx	source	graph_indexed	69	A03-000657
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/VisualizationView.styled.tsx	621220bc925a972d24f4bb47604cc1013466c59b	2190	tsx	source	graph_indexed	69	A03-000658
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/VisualizationView.test.tsx	07986dc26929ea366c5cf83f810766c3f11c6eec	2163	tsx	test_source	graph_indexed	59	A03-000659
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/VisualizationView.tsx	f2da704381514f4f3167959e5aeb76b71655d3d9	11709	tsx	source	graph_indexed	69	A03-000660
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/VisualizationView/__snapshots__/VisualizationView.test.tsx.snap	6f17548ff41cdcdd675d913e28478bc987b93ede	106	snap	generated_artifact	generated_classified	10	A03-000661
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/WarningsView.test.tsx	c05ca983e77cde9a3a5f6d9158e0f4d097174fa0	6427	tsx	test_source	graph_indexed	59	A03-000662
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/WarningsView.tsx	5c554e442729661314bef64ae537dfa861959bc5	5101	tsx	source	graph_indexed	69	A03-000663
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/__snapshots__/AsciiView.test.tsx.snap	ec5111e4766115de4870af8fc8ca93bfb2479edc	1204	snap	generated_artifact	generated_classified	10	A03-000664
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/__snapshots__/CodeView.test.tsx.snap	b0e94bbd5041ce2720faad8932c24e322692d4e9	2423	snap	generated_artifact	generated_classified	10	A03-000665
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/__snapshots__/WarningsView.test.tsx.snap	1f4580d240f36f39138717805a945d694e95b566	6229	snap	generated_artifact	generated_classified	10	A03-000666
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/errorUtils.test.ts	78409e825e8ac244ff1b6b7a2a4ac0a19af1ac2e	8155	ts	test_source	graph_indexed	59	A03-000667
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/errorUtils.ts	8fd6b757157ea06013dcadbe0293e6233634d04b	2638	ts	source	graph_indexed	69	A03-000668
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/gqlStatusUtils.test.ts	c1f14a0222b65165d7f1851d3f403e878d6e46c6	3068	ts	test_source	graph_indexed	59	A03-000669
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/gqlStatusUtils.ts	72095e80554d23c82f7539a5c257319480758a11	1810	ts	source	graph_indexed	69	A03-000670
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/helpers.test.ts	ffa062d6be5827b91600f957fb4ae8773a50f052	38427	ts	test_source	graph_indexed	59	A03-000671
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/helpers.ts	8c43413d9ed031b7460a09da8a71fe41b0358ea9	15364	ts	source	graph_indexed	69	A03-000672
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/warningUtils.test.ts	a9fd5a9075e1f3c1ba370686def7bae0cf924684	6546	ts	test_source	graph_indexed	59	A03-000673
neo4j-browser-src	src/browser/modules/Stream/CypherFrame/warningUtilts.ts	6b37318091076c0cf7cb5eecb136996e17cb0fb8	3107	ts	source	graph_indexed	69	A03-000674
neo4j-browser-src	src/browser/modules/Stream/CypherScriptFrame/CypherScriptFrame.tsx	5a8cd0770f3b93df8dbe8f72b0fa8f3d4c413d69	5020	tsx	source	graph_indexed	69	A03-000675
neo4j-browser-src	src/browser/modules/Stream/CypherScriptFrame/Icon.tsx	6834f05b4b4a670363c75b295bf7606bd9cbd736	1676	tsx	source	graph_indexed	69	A03-000676
neo4j-browser-src	src/browser/modules/Stream/CypherScriptFrame/Summary.tsx	99af76c930e26d4a73b3fba115f50a6c8bd8abf7	5175	tsx	source	graph_indexed	69	A03-000677
neo4j-browser-src	src/browser/modules/Stream/CypherScriptFrame/styled.tsx	bc5372a6e19d1fff2c7e027bf63344e992068642	903	tsx	source	graph_indexed	69	A03-000678
neo4j-browser-src	src/browser/modules/Stream/DebugConnectivityFrame.tsx	eb431331df5bf3a981947e26db4635e2cbf1c99e	18509	tsx	source	graph_indexed	53	A03-000679
neo4j-browser-src	src/browser/modules/Stream/ErrorFrame.test.tsx	791588ddbcedcf05369f405f18cc32f34943ed30	2141	tsx	test_source	graph_indexed	59	A03-000680
neo4j-browser-src	src/browser/modules/Stream/ErrorFrame.tsx	0e4bc4a7331ad42ec327cea5b095cc6eb1d6f111	3006	tsx	source	graph_indexed	69	A03-000681
neo4j-browser-src	src/browser/modules/Stream/Extras/SnakeFrame/Score.tsx	c62fd7cef509a5dfee8f66fa01c8ca807126c6c1	268	tsx	source	graph_indexed	53	A03-000682
neo4j-browser-src	src/browser/modules/Stream/Extras/SnakeFrame/Snake.test.tsx	e3407ecf3483af942897ab2c2dc5bfe6cea0ff3a	1109	tsx	test_source	graph_indexed	43	A03-000683
neo4j-browser-src	src/browser/modules/Stream/Extras/SnakeFrame/Snake.tsx	80764c5e6e22a0082a534d058a17aed48379d0c2	5533	tsx	source	graph_indexed	53	A03-000684
neo4j-browser-src	src/browser/modules/Stream/Extras/SnakeFrame/helpers.ts	1d77251e1c0d611e5243db82694afd13ab0e3ede	1925	ts	source	graph_indexed	53	A03-000685
neo4j-browser-src	src/browser/modules/Stream/Extras/SnakeFrame/index.tsx	913d87c3b4798a46a9191579a80debdf524ad134	3730	tsx	source	graph_indexed	53	A03-000686
neo4j-browser-src	src/browser/modules/Stream/Extras/index.ts	1e6da5658fe811595648a644dcd30f465280f089	815	ts	source	graph_indexed	53	A03-000687
neo4j-browser-src	src/browser/modules/Stream/FrameContainer.tsx	777b780552170e2604417e94b4a4b46835078972	5310	tsx	source	graph_indexed	53	A03-000688
neo4j-browser-src	src/browser/modules/Stream/HelpFrame.tsx	8860e724270e3a6a7d0d19b65d62a20dca9cef68	3714	tsx	source	graph_indexed	53	A03-000689
neo4j-browser-src	src/browser/modules/Stream/HistoryFrame.tsx	c3b4755ca7d58f34abf3a71d1ca6d799036778a3	2496	tsx	source	graph_indexed	53	A03-000690
neo4j-browser-src	src/browser/modules/Stream/HistoryRow.test.tsx	9d29af96ddd7f50db1655247c0d3803bd718e899	1275	tsx	test_source	graph_indexed	43	A03-000691
neo4j-browser-src	src/browser/modules/Stream/HistoryRow.tsx	665908e1b843c333ca888a6662ea250d9401aaba	1021	tsx	source	graph_indexed	53	A03-000692
neo4j-browser-src	src/browser/modules/Stream/InfoView.tsx	e8197835ecf55f567fdd3bb3d00b6db8c8965c96	1497	tsx	source	graph_indexed	53	A03-000693
neo4j-browser-src	src/browser/modules/Stream/ParamsFrame.tsx	73be9095f0e9f543a6cff5155a90e1bc87b83f31	2640	tsx	source	graph_indexed	53	A03-000694
neo4j-browser-src	src/browser/modules/Stream/PlayFrame.tsx	133edc35ba76e4fef6de1e203f8521fd5391f77e	10494	tsx	source	graph_indexed	53	A03-000695
neo4j-browser-src	src/browser/modules/Stream/PreFrame.tsx	6ef75c7b0621daa2f8ca3326b303af2b73c82bf0	1193	tsx	source	graph_indexed	53	A03-000696
neo4j-browser-src	src/browser/modules/Stream/Queries/LegacyQueriesFrame.test.tsx	b4d5784d477daacfb5902e17ca0d8a4af3e13cfc	2842	tsx	test_source	graph_indexed	43	A03-000697
neo4j-browser-src	src/browser/modules/Stream/Queries/LegacyQueriesFrame.tsx	6e6dc6381734a54438ca1e3a6632f419270f9693	10659	tsx	source	graph_indexed	53	A03-000698
neo4j-browser-src	src/browser/modules/Stream/Queries/QueriesFrame.tsx	b3016d850b6b3d2f06b1861818885fc0986f6d8e	10907	tsx	source	graph_indexed	53	A03-000699
neo4j-browser-src	src/browser/modules/Stream/Queries/styled.tsx	0e0c2a9b21609be0d5f0a531edac29ab19806215	1673	tsx	source	graph_indexed	53	A03-000700
neo4j-browser-src	src/browser/modules/Stream/Queries/toggleStyles.css	fe079bc7cb0c917837bbf0036ffa0aec7cbcdd0f	1009	css	source	graph_indexed	53	A03-000701
neo4j-browser-src	src/browser/modules/Stream/SchemaFrame.test.tsx	acae6f8c3896f8c331f9b121e6147875786cf240	5078	tsx	test_source	graph_indexed	43	A03-000702
neo4j-browser-src	src/browser/modules/Stream/SchemaFrame.tsx	81740878ee4cbb821fbb29614a0128d645faf8a4	7608	tsx	source	graph_indexed	53	A03-000703
neo4j-browser-src	src/browser/modules/Stream/StartPreviewFrame.tsx	a4d70b43ff7d2f7298f97d2105aed09e1c2745e5	4039	tsx	source	graph_indexed	53	A03-000704
neo4j-browser-src	src/browser/modules/Stream/Stream.tsx	40f42f7e465176cfa58c6bcd06b4f52d836b78cb	2705	tsx	source	graph_indexed	53	A03-000705
neo4j-browser-src	src/browser/modules/Stream/StyleFrame.tsx	bdfbfb135c4ec2a68cbd180a98524b107126434f	3600	tsx	source	graph_indexed	53	A03-000706
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/LegacySysInfoFrame/LegacySysInfoFrame.test.tsx	5e4eaef7ddc584d5dedfe94c4b42b7de3d2a14de	1678	tsx	test_source	graph_indexed	43	A03-000707
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/LegacySysInfoFrame/LegacySysInfoFrame.tsx	615101944abfbf82629915002f24be9b2b7d0e11	5107	tsx	source	graph_indexed	53	A03-000708
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/LegacySysInfoFrame/SysInfoDisplay.test.tsx	82663b6a8780f6b1eb27b00397e9fbddc1014b98	1597	tsx	test_source	graph_indexed	43	A03-000709
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/LegacySysInfoFrame/SysInfoDisplay.tsx	26e6106b5601a9b5d4188cca6b2323dd9dd6f582	2897	tsx	source	graph_indexed	53	A03-000710
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/LegacySysInfoFrame/sysinfoHelpers.tsx	e447fdf667d370b63a013171a55edddf5202d38c	6423	tsx	source	graph_indexed	53	A03-000711
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/LegacySysInfoFrame/sysinfoUtils.test.ts	baac7e4d5d38bad2f07b7a3a65bf4e3e6c668987	1479	ts	test_source	graph_indexed	43	A03-000712
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/LegacySysInfoFrame/sysinfoUtils.tsx	35c41fcf19761bc8d6871a97e627342ab1062208	3702	tsx	source	graph_indexed	53	A03-000713
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/SysInfoFrame.test.tsx	1ae09ad5ae84de767b44c25ba803ea876c6c3e53	4284	tsx	test_source	graph_indexed	43	A03-000714
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/SysInfoFrame.tsx	35397ef8225f661b6a1abfafe083fe6ca16e1dae	8598	tsx	source	graph_indexed	53	A03-000715
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/SysInfoTable.tsx	39caebdf88108fd7190d940084ee71b8505f6329	2736	tsx	source	graph_indexed	53	A03-000716
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/styled.tsx	00330c5718cb49a3ee0f30b7b02b5b0a29d09459	253	tsx	source	graph_indexed	53	A03-000717
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/sysinfoHelpers.tsx	3caa84377230f6fdb83841cf983fa5bd976c0f6c	9382	tsx	source	graph_indexed	53	A03-000718
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/sysinfoUtils.test.ts	baac7e4d5d38bad2f07b7a3a65bf4e3e6c668987	1479	ts	test_source	graph_indexed	43	A03-000719
neo4j-browser-src	src/browser/modules/Stream/SysInfoFrame/sysinfoUtils.tsx	f547aafe8990f1da869bfeeff81a95323965da52	2484	tsx	source	graph_indexed	53	A03-000720
